,Open,High,Low,Close,Adj Close,Volume
2020-03-05,311.2958346188673,315.67388984444653,301.2200899867924,308.507417175686,308.507417175686,60815222
2020-03-06,312.51746560586577,315.9879527913083,305.79801247994135,309.72218201451926,309.72218201451926,60439479
2020-03-09,308.16096577336583,313.70621274166916,300.1735970843124,307.95257881397737,307.95257881397737,56340539
2020-03-10,311.88398020867015,313.9772324236087,304.4412642884804,309.0235719143134,309.0235719143134,44615519
2020-03-11,312.93768063867157,318.3971104775098,308.12839783684126,312.30672018449263,312.30672018449263,45022689
2020-03-12,315.52934811193245,322.66868655027577,311.60360178299385,316.09261731484344,316.09261731484344,49838189
2020-03-13,317.74024903708954,323.1775900596327,306.68541821725614,314.86017952507143,314.86017952507143,56718777
2020-03-16,317.6619725078608,320.9433653241619,310.6712285781422,314.6615779360422,314.6615779360422,38078285
2020-03-17,328.3305794392522,334.50181380192987,322.0022339231647,328.7589917348222,328.7589917348222,56831734
2020-03-18,322.3541266032849,327.4350983356638,315.8298006451081,322.2943948411378,322.2943948411378,44375337
2020-03-19,320.85054098418857,328.4820697669088,314.0122070500737,321.59122565274055,321.59122565274055,55429662
2020-03-20,313.383178727811,319.1301416771923,308.5172304616949,312.6186713732681,312.6186713732681,40173549
2020-03-23,321.9105015168109,326.7720198850598,311.85245581222864,321.3341630409881,321.3341630409881,56663564
2020-03-24,332.2623957401688,334.1098962502866,322.0951826292283,330.5932392717506,330.5932392717506,55837703
2020-03-25,325.3559061136447,332.905969816076,319.0530533706429,324.12483924651366,324.12483924651366,77230923
2020-03-26,336.8465328283078,347.7641197443778,333.8725593900852,339.43382511141294,339.43382511141294,52931086
2020-03-27,347.9735681158115,356.35276257680357,339.8907223034315,346.34453056408825,346.34453056408825,72051727
2020-03-30,339.4533516565589,346.67084504737227,337.6774437776025,342.7009959606971,342.7009959606971,64031057
2020-03-31,354.9264126878383,363.33246395425095,350.00178656411487,356.0464476603881,356.0464476603881,40126692
2020-04-01,340.0614879291243,342.37250519062593,329.160971061752,337.95770657319633,337.95770657319633,63725512
2020-04-02,338.2857578610772,342.55788105434124,327.7110088712523,337.20983497743396,337.20983497743396,69540491
2020-04-03,337.559607228429,345.87692887766394,332.62943150263067,338.1560303584043,338.1560303584043,69676945
2020-04-06,336.25928671062906,343.22562110364976,327.83359012432186,335.0185624902994,335.0185624902994,52087884
2020-04-07,326.42382193149837,336.85113333134797,320.59322712482304,328.6220687928384,328.6220687928384,47610752
2020-04-08,332.96633568943673,342.81403513288893,328.8393450972099,335.0092882495729,335.0092882495729,33694917
2020-04-09,334.9827523561423,338.8475416677938,325.3601684848317,332.9922166150467,332.9922166150467,49766905
2020-04-10,325.310776960107,335.5334386745639,321.3473371900332,327.01917316142084,327.01917316142084,35912981
2020-04-13,325.2414758528343,331.69164542036975,315.4120930212444,322.8010071023386,322.8010071023386,70224269
2020-04-14,304.2553613810102,309.4568317725231,299.2217906138766,304.7829745280553,304.7829745280553,67828374
2020-04-15,309.4669909732547,312.2251137372405,301.91489188949527,308.35802247848505,308.35802247848505,44703095
2020-04-16,305.53254772131635,311.96886337797895,301.36459638199733,305.53505535664857,305.53505535664857,35491396
2020-04-17,298.26364909142376,301.14655194762537,289.89898129287843,297.51767496221055,297.51767496221055,38272881
2020-04-20,297.19913942320824,301.1244243491034,291.9162103107905,296.8277406440312,296.8277406440312,48730988
2020-04-21,299.49166839480375,303.4670226922603,294.2300862170147,297.4741445704276,297.4741445704276,61038482
2020-04-22,289.72960073561075,298.9568390192966,284.17780544046667,290.539452542991,290.539452542991,49601621
2020-04-23,292.20013409969937,295.88618393234356,286.77446419790164,289.79372610188653,289.79372610188653,66672399
2020-04-24,283.8792023238422,291.5191034469606,276.4625019015413,284.3413156108856,284.3413156108856,57934884
2020-04-27,283.97281696629057,291.2999337183559,280.97245513724425,284.81690860359225,284.81690860359225,40608846
2020-04-28,290.5310790413395,298.29090250543044,288.12355954272584,291.8377248128173,291.8377248128173,80305205
2020-04-29,294.4864163235304,302.8774014398598,288.5946527211094,294.91777229562337,294.91777229562337,57070531
2020-04-30,288.6817629061771,295.03802830975553,287.9210367915674,290.86021042235774,290.86021042235774,46594615
2020-05-01,289.4183286785986,292.72039989840084,278.35564971971246,286.92422581043377,286.92422581043377,43019433
2020-05-04,290.144699731718,295.68656426566343,282.92208175006505,289.9533691851186,289.9533691851186,32675092
2020-05-05,286.0968346223311,293.0120091080043,278.3198307895792,285.78957260200207,285.78957260200207,58094123
2020-05-06,293.0584711329654,297.5207326217222,283.31459543409227,290.6038803381417,290.6038803381417,22427834
2020-05-07,284.9784367302209,293.7375648630493,283.49840290874874,286.5806676266781,286.5806676266781,30012492
2020-05-08,280.2032892805913,285.7530809513043,273.5828602870874,281.0081456167138,281.0081456167138,44131795
2020-05-11,287.82289456349247,292.4239511088169,282.22292500129225,287.7582378898226,287.7582378898226,30617019
2020-05-12,294.4245421403362,296.47260726017487,285.78167313067877,292.4752920646808,292.4752920646808,51860881
2020-05-13,285.6597129335705,292.93986088257975,278.3684633181177,286.4595528711122,286.4595528711122,63694156
2020-05-14,280.66768437398633,289.22837880848726,275.7745222313951,281.55183169512503,281.55183169512503,45395765
2020-05-15,281.19610540460565,284.5752805358797,274.1781325344928,279.0724823516433,279.0724823516433,61905858
2020-05-18,280.78648569008266,285.09430191917,276.25418396311534,279.2667189370922,279.2667189370922,33052600
2020-05-19,284.724780385376,290.3793060122228,277.3588758716086,284.86872756862095,284.86872756862095,53269551
2020-05-20,281.70845186850295,286.98190918306045,275.1804989493632,282.17677352862404,282.17677352862404,60961760
2020-05-21,283.55176610825316,291.3991827451383,279.3863218277648,284.0367899962949,284.0367899962949,76495152
2020-05-22,274.24799123690485,280.94647312124135,267.3010973816185,272.838439989051,272.838439989051,61928832
2020-05-25,269.06872657268735,271.3558204960972,260.52865595629044,268.36157611867884,268.36157611867884,44036808
2020-05-26,270.1310104108981,271.9481624089863,263.5570023135632,267.6371962847292,267.6371962847292,28426101
2020-05-27,274.89873505222357,282.763896986825,268.4309459969344,274.99120318991567,274.99120318991567,31094530
2020-05-28,276.8191687614684,284.5880899581917,273.7956912665517,277.67210406201536,277.67210406201536,52162655
2020-05-29,284.8843979628998,291.67223782656197,279.0368251121117,283.94198468948343,283.94198468948343,44094776
2020-06-01,290.71284203708734,297.5672360139716,282.24299957292413,290.0652442140462,290.0652442140462,62636413
2020-06-02,291.370344387944,298.2516518798363,287.2035152724979,293.79969830040835,293.79969830040835,57883050
2020-06-03,288.86490424104267,294.5388184920829,281.1699077400507,286.4339734669608,286.4339734669608,55112354
2020-06-04,292.44085073622335,298.5152620874037,283.83518555603666,291.5100907341857,291.5100907341857,61083736
2020-06-05,303.5024902025255,308.3941960717205,295.88260332290463,303.02670492382265,303.02670492382265,57401293
2020-06-08,297.51943602666677,306.6130592773392,292.1520105057488,299.56831159256353,299.56831159256353,47730454
2020-06-09,291.5655802455394,300.446753111954,288.85184893826334,294.2419746551887,294.2419746551887,49875208
2020-06-10,292.81297992639594,297.5969629968595,287.13619039935935,292.6726481491906,292.6726481491906,61882583
2020-06-11,289.15648618788964,295.76094425107755,285.2586997333893,289.6172575230571,289.6172575230571,38655408
2020-06-12,282.30237581886087,286.9409950654919,273.56649931106597,281.21661090214144,281.21661090214144,50764269
2020-06-15,290.09122381513436,297.4133161760371,283.29990434373485,288.96065038659503,288.96065038659503,56547201
2020-06-16,282.99784313667436,286.42015946034184,276.0541383170507,282.8103390724392,282.8103390724392,56898028
2020-06-17,282.43438839030233,289.0965772705061,281.1925114268741,284.1009773522194,284.1009773522194,55190344
2020-06-18,287.49586588016575,290.78087831061,282.86121764553474,286.90167306998114,286.90167306998114,35310218
2020-06-19,276.1144403315684,281.9656928125068,273.2834928167039,276.1786064614729,276.1786064614729,34655526
2020-06-22,281.85528345535323,286.96338661916207,280.0016073820492,283.943942377302,283.943942377302,35719968
2020-06-23,278.5229624915297,287.43562362618457,276.6098965685709,279.83057362131444,279.83057362131444,51551499
2020-06-24,282.39533865605205,288.8059539386194,280.27085732063654,283.1705715702277,283.1705715702277,78292041
2020-06-25,287.1416289354714,290.5072536648409,278.30985683205824,284.50226663471,284.50226663471,30144534
2020-06-26,283.5751550090908,294.3718907176075,280.4947278560414,285.9721170641552,285.9721170641552,61069040
2020-06-29,279.1986064289232,281.25493800877604,273.7258482888107,277.4677987915586,277.4677987915586,40738280
2020-06-30,277.9174546715733,281.3642110473187,272.7449104860465,276.27819804165716,276.27819804165716,38401291
2020-07-01,279.88121891393547,283.68642054576577,273.0534606651612,278.1095410093653,278.1095410093653,31698042
2020-07-02,286.02432645598674,292.9245483701546,281.20347482586635,284.51590638264383,284.51590638264383,28371066
2020-07-03,288.4595593501389,297.6226131977545,284.0525404611918,290.6675141413002,290.6675141413002,41972408
2020-07-06,296.99594448315867,300.68736369327485,290.80803653719306,294.9141360735605,294.9141360735605,75097983
2020-07-07,285.7631464390509,291.4127282730992,279.3489600804886,283.6211082984933,283.6211082984933,71967886
2020-07-08,286.7260778999209,293.06501540876184,279.20302971178637,286.33201736767484,286.33201736767484,32404967
2020-07-09,296.9607517252198,305.935098799167,291.2417986901569,299.4137443117796,299.4137443117796,58332219
2020-07-10,289.06324086548653,297.8441743827017,286.02988756781525,291.63022482953346,291.63022482953346,56037644
2020-07-13,286.17051039653757,294.6057145140932,280.7602942241747,288.3487624386214,288.3487624386214,50123737
2020-07-14,283.9903716648293,292.3847834328972,280.1759035596039,286.7211050225763,286.7211050225763,42797158
2020-07-15,275.95976712003335,282.9224903917283,268.0640192231708,275.49577166686885,275.49577166686885,61244850
2020-07-16,275.8297876753783,280.66319747277674,271.63801629093336,276.84653013195975,276.84653013195975,40404714
2020-07-17,270.98278053701216,279.1909236234494,270.4321666995625,273.22113630553457,273.22113630553457,30414560
2020-07-20,271.75050911957027,274.6846735047219,265.38337612925204,270.8820273074012,270.8820273074012,42717238
2020-07-21,282.22523926163075,290.1051274771624,277.3116879103302,281.9553889055878,281.9553889055878,59724040
2020-07-22,284.685928633917,294.5947329076395,278.6363100871803,286.90954289897167,286.90954289897167,56247998
2020-07-23,288.7651002640822,295.2481661134912,284.1606354790189,288.10637506522704,288.10637506522704,25888158
2020-07-24,293.11030135166106,296.4156267344557,285.2851483829383,292.3994095810366,292.3994095810366,69006024
2020-07-27,291.14031090561485,299.8492434970935,286.93524620384676,293.18245332009917,293.18245332009917,44638566
2020-07-28,299.81245463515944,304.9726561181909,291.9655017655905,300.9522199297174,300.9522199297174,43969107
2020-07-29,294.62241049870516,305.6805066060425,289.66018675105977,296.9071877891195,296.9071877891195,60909251
2020-07-30,295.0071809374298,301.17477803516925,289.1131929048624,294.5754960370003,294.5754960370003,66829277
2020-07-31,288.86263123308174,296.268390288235,286.32061184321736,291.0855958544265,291.0855958544265,44552244
2020-08-03,295.5429508955208,302.1113748546653,286.46896246634094,294.4993891777867,294.4993891777867,56856894
2020-08-04,302.0147766512698,308.7033754971303,297.99054602146634,301.14303527691595,301.14303527691595,33923521
2020-08-05,301.46268234798345,308.1220170662962,297.36955369730555,301.7080347972313,301.7080347972313,53633435
2020-08-06,309.91114919809155,313.49979025510237,298.8645970275722,307.8204965091478,307.8204965091478,56310263
2020-08-07,318.5428688846018,324.28132960357067,309.30623719469804,315.54252055304005,315.54252055304005,66563827
2020-08-10,321.89358427727046,325.42092332058417,314.0110503829878,321.1864198423487,321.1864198423487,45535356
2020-08-11,312.57819178048356,321.83204836313064,308.47266975149057,314.0974015722446,314.0974015722446,39185548
2020-08-12,326.3850783750075,332.5685809036777,318.4277265406089,327.671207099348,327.671207099348,63200016
2020-08-13,330.2400051494568,334.3417376567538,321.0368896516195,330.08892255497227,330.08892255497227,68450855
2020-08-14,328.3091471409478,333.2190892501507,324.3657067173019,329.4700670449389,329.4700670449389,40958279
2020-08-17,327.0984640832641,333.7535110509644,323.13020972751553,327.86713860392047,327.86713860392047,63318008
2020-08-18,319.1640683216121,329.24164911814466,311.66581533404013,321.1796130540776,321.1796130540776,35180643
2020-08-19,315.78098062483167,323.5597133311721,308.36138622587913,317.21269007808047,317.21269007808047,68522048
2020-08-20,314.8021267063935,317.6629398101114,306.7548685574373,311.9433415632918,311.9433415632918,76381508
2020-08-21,315.38752695513637,317.0596815283092,305.5064549632021,313.36427351866155,313.36427351866155,72365606
2020-08-24,319.73050051844,326.2685603238771,313.9864340960033,320.43019989547287,320.43019989547287,67758305
2020-08-25,326.71805558501575,330.53842461332937,316.38470635293754,324.6063582322629,324.6063582322629,50373927
2020-08-26,336.7959394164805,342.2792923491857,326.90490974100436,334.9356049156631,334.9356049156631,55925591
2020-08-27,337.5478125172372,343.7508080145201,330.07158558507103,335.05574488948815,335.05574488948815,21565419
2020-08-28,341.85705976374913,350.92727034611164,337.19757276117133,343.7975273427252,343.7975273427252,44989941
2020-08-31,351.4169502199366,355.038355065364,342.4483581793827,350.76267569154675,350.76267569154675,52140799
2020-09-01,358.20907809156785,364.3758699064805,352.9185714665777,357.2573364960673,357.2573364960673,46529579
2020-09-02,352.2965155290149,357.70068305426736,348.1660031347949,353.00847660108826,353.00847660108826,40080517
2020-09-03,345.81386038349353,351.3214027256353,340.66573654978686,344.84871886788795,344.84871886788795,50106978
2020-09-04,350.0890018297263,360.26798238001834,348.68582364822845,353.4713079143252,353.4713079143252,26292621
2020-09-07,351.25990857407197,357.00400757976604,340.4770705435652,350.22356477686924,350.22356477686924,33257686
2020-09-08,344.51824033530187,353.39626999383916,340.07937116331806,345.09117575001693,345.09117575001693,56435487
2020-09-09,347.28950061965304,352.5841203795796,342.35154163830856,346.61216550681763,346.61216550681763,38088409
2020-09-10,347.89683616457506,352.73385176205034,340.26359186550724,346.05627686176615,346.05627686176615,39719073
2020-09-11,349.6056834622368,355.09882229560856,339.0999694569614,349.4725932895129,349.4725932895129,40629150
2020-09-14,356.9873335094834,363.187573470003,347.54904031092116,356.2320901847621,356.2320901847621,57430017
2020-09-15,370.8252315402348,381.5588611696417,365.43169446928425,373.2325117723964,373.2325117723964,53151663
2020-09-16,373.7125535286897,382.5562743224512,362.75515175687457,373.53042970159873,373.53042970159873,17862752
2020-09-17,375.00293747304454,380.08874894850726,365.48599116868803,371.5984090932771,371.5984090932771,39733866
2020-09-18,368.1923199152572,371.8754852132226,363.0703013203965,366.94789480653446,366.94789480653446,49189986
2020-09-21,368.6763866662295,380.6165813740108,363.56275281098857,370.5753400073266,370.5753400073266,71512704
2020-09-22,377.4128247863074,384.89321552514934,366.62993164662436,374.95169833611163,374.95169833611163,28770487
2020-09-23,378.0072021885075,387.6554011323446,373.2928694245651,377.5179403343397,377.5179403343397,65476308
2020-09-24,387.80246796287315,396.0972139577329,375.7214471866145,386.98251210373286,386.98251210373286,50679583
2020-09-25,387.8886545856928,392.1641230652999,376.3779791337298,386.20768153057423,386.20768153057423,66472940
2020-09-28,382.89404798528517,391.08684293897693,379.4361890321101,384.24596311095735,384.24596311095735,21335632
2020-09-29,387.9796620890715,392.76415871882097,376.66927152786536,386.06467134243354,386.06467134243354,49305322
2020-09-30,379.6299021831003,387.87997765104245,372.81037969548015,381.2943815371706,381.2943815371706,41797360
2020-10-01,376.61002453336823,382.7438518433338,363.7125475371331,373.7523161152053,373.7523161152053,26677050
2020-10-02,375.5837718566808,380.36120020529177,368.5115023326546,375.8529165247733,375.8529165247733,55727547
2020-10-05,366.6295988004229,376.19348407308553,359.9819042328309,369.80531868144425,369.80531868144425,44502921
2020-10-06,363.2788497783901,370.2287518490856,353.7420709596576,361.60106039032235,361.60106039032235,47522995
2020-10-07,359.0907813500575,363.78943679201916,348.06807060465957,356.64647786802067,356.64647786802067,33139131
2020-10-08,360.2954003940774,369.1241253512201,351.16194906468024,361.04727438159676,361.04727438159676,39362069
2020-10-09,363.55561663986464,375.54779189122183,361.6255687357957,367.02743071139696,367.02743071139696,43097243
2020-10-12,363.4332389102793,370.66506724756044,357.8031250073054,362.5200434868017,362.5200434868017,62207611
2020-10-13,352.0613917540321,360.0256965040938,339.8086692453453,350.07839292932147,350.07839292932147,29960287
2020-10-14,348.2278035005977,357.19704505017245,340.5473942076681,348.8766857537929,348.8766857537929,62782142
2020-10-15,336.9034081089598,343.1472970862859,329.6308262448644,338.9132159007816,338.9132159007816,63305228
2020-10-16,332.5201407204326,341.2763473796695,327.9488907774376,332.40973162988394,332.40973162988394,31365648
2020-10-19,326.9521588969185,335.9254278043122,325.4013534631894,328.7737876253848,328.7737876253848,73983571
2020-10-20,322.5877555272735,332.43593620578986,314.2569468558083,322.8018352629036,322.8018352629036,68890768
2020-10-21,320.0824563815106,330.74980507742515,315.95223694613065,323.05399039953306,323.05399039953306,36648326
2020-10-22,331.7975257570562,337.36988551761254,326.5931156776738,332.22110200488066,332.22110200488066,54434196
2020-10-23,335.3710701373279,339.50622856664137,328.959562863164,334.57136185074825,334.57136185074825,37320552
2020-10-26,328.36664461244845,333.9074709000099,322.3292058653773,328.75371864750576,328.75371864750576,35493731
2020-10-27,321.08483959749987,330.7843975437768,317.2039204013103,321.8119273422882,321.8119273422882,45190859
2020-10-28,324.07951029156084,329.23614480559814,319.2985439100506,323.49029644991515,323.49029644991515,70760404
2020-10-29,327.2053812876011,336.2990568187131,317.9642192134761,327.4783251088614,327.4783251088614,45435736
2020-10-30,339.0815576010042,341.0126650167336,332.8025147763145,336.29851222347656,336.29851222347656,53204122
2020-11-02,344.7931108378761,355.6362908148288,340.0246417377627,345.85862057904495,345.85862057904495,25742192
2020-11-03,359.8388327295787,365.0236143023752,349.1501633233368,358.9763850128445,358.9763850128445,69264391
2020-11-04,347.1690493430664,356.0405690167023,341.2734655677637,348.914471186317,348.914471186317,66551180
2020-11-05,350.107386563018,359.29207918312716,348.0824886620878,353.46850112846795,353.46850112846795,52003475
2020-11-06,356.37833447726035,362.41706438106115,348.094969510348,356.76321612040914,356.76321612040914,23316549
2020-11-09,355.27534456018753,361.47774688755703,351.67939200888486,355.24966069757403,355.24966069757403,55064522
2020-11-10,359.01525405657446,368.8678763225909,355.21408748332215,359.19025467573306,359.19025467573306,57742637
2020-11-11,366.7674855734885,367.328730104707,358.90860978806074,363.42417413771057,363.42417413771057,65034830
2020-11-12,365.4947722649289,371.6063216384425,356.6998369750484,365.3614373745826,365.3614373745826,80415541
2020-11-13,359.3554922616908,370.33064332274864,354.8406166317157,360.3289584101806,360.3289584101806,63327630
2020-11-16,367.9537359501993,373.8016230327066,356.7146981637962,364.65017558813656,364.65017558813656,46144572
2020-11-17,380.70734171064476,387.01525096106934,369.72349279636313,380.59545138620547,380.59545138620547,36273534
2020-11-18,386.50603753131946,394.08406426444463,375.99305747495123,383.9487063281491,383.9487063281491,35253160
2020-11-19,384.3053857949715,387.58147153383766,372.40705628575614,381.17254849356044,381.17254849356044,42077005
2020-11-20,384.77515533091827,391.79281386012656,377.2497984131058,384.09912846709307,384.09912846709307,20365192
2020-11-23,406.7223531244006,415.4671174837781,396.2600267970748,406.4466449125943,406.4466449125943,29076629
2020-11-24,400.756248952219,408.4417084203677,390.24704028815074,400.1589493625021,400.1589493625021,38795935
2020-11-25,397.07698412146067,404.12950930066523,385.58864052403374,395.25639814801485,395.25639814801485,52111145
2020-11-26,402.7677209772,407.48960494961057,391.7671540310949,401.5582530730707,401.5582530730707,30385561
2020-11-27,393.2125610695987,400.2866952820374,382.4199405953071,391.80541334063815,391.80541334063815,28661770
2020-11-30,395.6193977652222,404.44435678958484,392.00415863598164,397.607620824391,397.607620824391,47393977
2020-12-01,396.4938468028968,405.86045050156446,390.5913436825892,395.35093323869535,395.35093323869535,26400892
2020-12-02,402.6147480844415,412.36567360520894,389.64637488236974,401.1208699100344,401.1208699100344,31951632
2020-12-03,400.00992383370846,405.6091117316793,391.7584439663965,400.76081974528654,400.76081974528654,41971061
2020-12-04,398.6793492422635,401.8164828790517,386.93619772779255,397.0863563934105,397.0863563934105,44428086
2020-12-07,375.848526338469,388.3216176460217,371.6076078308345,377.0299957084397,377.0299957084397,33054489
2020-12-08,366.0225012498378,374.1675728736789,363.93145153422614,368.10304699402303,368.10304699402303,50912089
2020-12-09,381.8968667537547,383.06745714706045,372.42500285491406,379.25018439255183,379.25018439255183,65578943
2020-12-10,373.7769428608805,379.3555410662023,362.38546590225866,373.3242969532999,373.3242969532999,62998893
2020-12-11,377.5737165324142,379.34920765879735,370.2249765518904,374.9322114748893,374.9322114748893,11723051
2020-12-14,365.56331595086556,377.55107435787824,359.3169716440018,369.0179801268219,369.0179801268219,50036149
2020-12-15,357.85672949594573,364.3745544709027,344.2959123759935,354.9040408052011,354.9040408052011,45102349
2020-12-16,352.86936860680044,355.1534287013248,346.09264977628874,349.81721024142144,349.81721024142144,46780418
2020-12-17,344.23291630088295,350.3777953689778,337.58192261488307,344.8922180770977,344.8922180770977,49710956
2020-12-18,339.34911580585657,348.39361773740154,332.2469773713779,341.5208899906368,341.5208899906368,46163623
2020-12-21,338.9332744708426,346.9718897981948,335.4613753111316,339.9028198832679,339.9028198832679,70911735
2020-12-22,341.87166297652004,354.1824240285386,338.2879550347909,344.08793619832664,344.08793619832664,65329082
2020-12-23,347.50813206634547,354.57125361715697,345.07116608725624,349.59502116377763,349.59502116377763,76259341
2020-12-24,349.09708041492644,354.30518244335553,344.9285118923506,349.97038162526246,349.97038162526246,48456641
2020-12-25,355.86255171112333,363.5975214072669,346.9736359618209,357.28392733749115,357.28392733749115,50469323
2020-12-28,357.53248092843006,368.8092948777148,350.4739543222877,360.67877377528987,360.67877377528987,67588109
2020-12-29,359.7633716596699,369.6506815788346,350.10841178273563,359.14978799996743,359.14978799996743,53648271
2020-12-30,376.389352911526,386.11293771197586,370.94670483734086,375.40929207941286,375.40929207941286,62072935
2020-12-31,368.1208538710195,376.1285993388864,358.98537189401844,369.82973446800827,369.82973446800827,55236287
2021-01-01,371.625199380147,377.6704500417553,362.1473018413435,370.5242182017855,370.5242182017855,53400579
2021-01-04,359.11221294387747,366.51742596839483,351.91264222934353,361.38247355625623,361.38247355625623,42002795
2021-01-05,367.54359706334515,370.0615919614213,359.09985676287175,364.65419794894785,364.65419794894785,66460161
2021-01-06,378.0175491728464,385.6742675417244,367.16795556261013,375.21317079862655,375.21317079862655,48092735
2021-01-07,360.177092074961,372.336868786378,358.9834245630552,363.60758190330563,363.60758190330563,92976410
2021-01-08,375.24598439726714,380.2535502139017,365.3018009066891,374.85040413160937,374.85040413160937,52818095
2021-01-11,378.8721927894897,384.38865024821246,370.66197816485067,377.1596137949383,377.1596137949383,58210196
2021-01-12,385.4904900066342,389.5868544965391,379.81399256392024,383.7304539927876,383.7304539927876,45186229
2021-01-13,381.109275693067,387.56669817263275,367.24588094969073,377.37490317794305,377.37490317794305,51755889
2021-01-14,384.6336237881334,396.1815294409882,379.14830571271045,385.3578882011382,385.3578882011382,64628559
2021-01-15,374.835678428001,377.6045019956576,363.10137172986003,372.263995310079,372.263995310079,58488874
2021-01-18,388.83521393029287,393.3685422140596,383.3486692019723,388.1746683624174,388.1746683624174,59213274
